Row ID|Order Priority|Discount|Unit Price|Shipping Cost|Customer ID|Customer Name|Ship Mode|Customer Segment|Product Category|Product Sub-Category|Product Container|Product Name|Product Base Margin|Country|Region|State or Province|City|Postal Code|Order Date|Ship Date|Profit|Quantity ordered new|Sales|Order ID
21951|Not Specified|0.04|27.48|4.0|741|Stacey Hale|Regular Air|Consumer|Technology|Computer Peripherals|Small Box|Belkin MediaBoard 104- Keyboard|0.75|United States|East|New Jersey|Summit|7901|2015-06-15|2015-06-17|-26.656|15|397.17|90361
22875|Critical|0.08|7.77|9.23|772|Jean Webster|Regular Air|Small Business|Office Supplies|Appliances|Small Box|Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags|0.58|United States|East|Pennsylvania|Allentown|18103|2015-01-14|2015-01-16|-209.25|7|56.44|88666
22877|Critical|0.1|18.97|9.54|772|Jean Webster|Express Air|Small Business|Office Supplies|Paper|Small Box|Xerox 1939|0.37|United States|East|Pennsylvania|Allentown|18103|2015-01-14|2015-01-16|-9.163599999999999|3|56.73|88666
20967|Low|0.02|4.06|6.89|772|Jean Webster|Express Air|Small Business|Office Supplies|Appliances|Small Box|Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac|0.6|United States|East|Pennsylvania|Allentown|18103|2015-05-17|2015-05-21|12.70600000000002|12|64.41|88668
20968|Low|0.07|9.49|5.76|772|Jean Webster|Regular Air|Small Business|Technology|Office Machines|Medium Box|Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case|0.39|United States|East|Pennsylvania|Allentown|18103|2015-05-17|2015-05-21|7.715160000000004|37|344.57|88668
24773|Low|0.02|100.98|35.84|783|Carlos Byrd|Delivery Truck|Small Business|Furniture|Bookcases|Jumbo Box|Bush Westfield Collection Bookcases, Fully Assembled|0.62|United States|East|Connecticut|Bristol|6010|2015-01-06|2015-01-06|-134.912|6|614.99|90961
21351|Critical|0.06|1.76|0.7|854|Karen Hendricks|Regular Air|Corporate|Office Supplies|Pens & Art Supplies|Wrap Bag|Newell 310|0.56|United States|East|Connecticut|Branford|6405|2015-04-30|2015-05-02|1.2236|22|39.26|88571
21352|Critical|0.02|24.98|8.79|855|Jacob Lanier|Regular Air|Corporate|Office Supplies|Storage & Organization|Small Box|2300 Heavy-Duty Transfer File Systems by Perma|0.66|United States|East|Connecticut|Danbury|6810|2015-04-30|2015-05-01|4.3148|23|606.51|88571
21354|Critical|0.05|35.99|5.99|858|Arthur Brady|Express Air|Corporate|Technology|Telephones and Communication|Wrap Bag|Accessory41|0.38|United States|East|Maine|Lewiston|4240|2015-04-30|2015-05-02|-125.83296|2|64.89|88571
2045|Critical|0.01|8.34|0.96|894|Gail Rankin Cole|Regular Air|Corporate|Furniture|Office Furnishings|Wrap Bag|Document Clip Frames|0.43|United States|East|District of Columbia|Washington|20024|2015-01-10|2015-01-12|29.332|24|199.12|14596
2046|Critical|0.06|3.28|3.97|894|Gail Rankin Cole|Regular Air|Corporate|Office Supplies|Pens & Art Supplies|Wrap Bag|Newell 337|0.56|United States|East|District of Columbia|Washington|20024|2015-01-10|2015-01-11|-86.0|19|63.14|14596
5421|Low|0.02|1.14|0.7|894|Gail Rankin Cole|Regular Air|Corporate|Office Supplies|Rubber Bands|Wrap Bag|OIC Thumb-Tacks|0.38|United States|East|District of Columbia|Washington|20024|2015-02-02|2015-02-02|-0.49|38|44.85|38529
4724|High|0.04|90.97|28.0|898|Harriet Hodges|Delivery Truck|Small Business|Technology|Office Machines|Jumbo Drum|Lexmark Z55se Color Inkjet Printer|0.38|United States|East|New York|New York City|10039|2015-01-12|2015-01-13|-173.0952|6|573.31|33635
4725|High|0.07|20.34|35.0|898|Harriet Hodges|Regular Air|Small Business|Office Supplies|Storage & Organization|Large Box|Tennsco Commercial Shelving|0.84|United States|East|New York|New York City|10039|2015-01-12|2015-01-13|-96.16|5|140.23|33635
1311|Not Specified|0.02|12.53|0.49|898|Harriet Hodges|Regular Air|Small Business|Office Supplies|Labels|Small Box|Round Specialty Laser Printer Labels|0.38|United States|East|New York|New York City|10039|2015-01-27|2015-01-27|263.4|47|594.44|9606
1312|Not Specified|0.07|5.18|2.04|898|Harriet Hodges|Express Air|Small Business|Office Supplies|Paper|Wrap Bag|Array® Memo Cubes|0.36|United States|East|New York|New York City|10039|2015-01-27|2015-01-29|37.31|44|228.5|9606
22724|High|0.04|90.97|28.0|899|Jordan Berry|Delivery Truck|Small Business|Technology|Office Machines|Jumbo Drum|Lexmark Z55se Color Inkjet Printer|0.38|United States|East|Pennsylvania|Altoona|16602|2015-01-12|2015-01-13|-173.0952|2|191.1|86263
22725|High|0.07|20.34|35.0|899|Jordan Berry|Regular Air|Small Business|Office Supplies|Storage & Organization|Large Box|Tennsco Commercial Shelving|0.84|United States|East|Pennsylvania|Altoona|16602|2015-01-12|2015-01-13|-96.16|1|28.05|86263
19311|Not Specified|0.02|12.53|0.49|899|Jordan Berry|Regular Air|Small Business|Office Supplies|Labels|Small Box|Round Specialty Laser Printer Labels|0.38|United States|East|Pennsylvania|Altoona|16602|2015-01-27|2015-01-27|104.7213|12|151.77|86264
19312|Not Specified|0.07|5.18|2.04|899|Jordan Berry|Express Air|Small Business|Office Supplies|Paper|Wrap Bag|Array® Memo Cubes|0.36|United States|East|Pennsylvania|Altoona|16602|2015-01-27|2015-01-29|37.31|11|57.13|86264
24981|Not Specified|0.0|5.98|1.49|903|Francis Spivey|Regular Air|Consumer|Office Supplies|Binders and Binder Accessories|Small Box|Avery Hanging File Binders|0.39|United States|East|Massachusetts|Wilmington|1887|2015-03-12|2015-03-14|80.67479999999999|18|116.92|90806
25356|Not Specified|0.05|7.64|5.83|911|Marsha P Joyner|Regular Air|Corporate|Office Supplies|Paper|Wrap Bag|"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"|0.36|United States|East|West Virginia|Wheeling|26003|2015-01-31|2015-02-02|-21.018|2|16.6|90185
25357|Not Specified|0.04|218.75|69.64|911|Marsha P Joyner|Delivery Truck|Corporate|Furniture|Tables|Jumbo Box|BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables|0.72|United States|East|West Virginia|Wheeling|26003|2015-01-31|2015-02-01|-655.5298750000001|10|2285.41|90185
24028|High|0.01|59.76|9.71|911|Marsha P Joyner|Regular Air|Corporate|Office Supplies|Storage & Organization|Small Box|Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers|0.57|United States|East|West Virginia|Wheeling|26003|2015-04-04|2015-04-06|354.3287999999999|8|513.52|90186
19973|Critical|0.03|2.18|1.38|925|Ruth Dudley|Regular Air|Small Business|Office Supplies|Rubber Bands|Wrap Bag|Advantus Push Pins|0.44|United States|East|Maine|Augusta|4330|2015-04-06|2015-04-06|-7.04|7|15.73|87134
19974|Critical|0.01|170.98|35.89|929|Calvin Conway|Delivery Truck|Small Business|Furniture|Bookcases|Jumbo Box|"Rush Hierlooms Collection 1"" Thick Stackable Bookcases"|0.66|United States|East|New Jersey|Old Bridge|8857|2015-04-06|2015-04-08|538.52|10|1719.07|87134
22638|Low|0.09|100.98|35.84|940|Albert Maxwell|Delivery Truck|Home Office|Furniture|Bookcases|Jumbo Box|Bush Westfield Collection Bookcases, Fully Assembled|0.62|United States|East|Connecticut|New Milford|6776|2015-04-14|2015-04-19|-193.58|4|396.19|90844
24459|Critical|0.09|90.98|56.2|946|Denise Parks|Express Air|Home Office|Furniture|Office Furnishings|Medium Box|Eldon ClusterMat Chair Mat with Cordless Antistatic Protection|0.74|United States|East|Maine|Auburn|4210|2015-03-01|2015-03-02|-1570.32|20|1782.44|86566
24693|Critical|0.08|14.2|5.3|947|Dorothy Buchanan|Express Air|Home Office|Furniture|Office Furnishings|Wrap Bag|Coloredge Poster Frame|0.46|United States|East|New Jersey|Bayonne|7002|2015-01-11|2015-01-13|27.23|5|72.11|86565
24298|Low|0.1|2.22|5.0|975|Francis Evans|Regular Air|Corporate|Office Supplies|Appliances|Small Box|Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum|0.55|United States|East|Massachusetts|Boston|2108|2015-04-04|2015-04-09|-21.3192|3|8.8|87260
22646|Medium|0.0|37.76|12.9|980|Howard Burnett|Regular Air|Corporate|Office Supplies|Storage & Organization|Small Box|Companion Letter/Legal File, Black|0.57|United States|East|Vermont|South Burlington|5403|2015-02-05|2015-02-06|93.8468|12|477.2|87258
19004|High|0.1|400.98|76.37|994|Neal Weber|Delivery Truck|Small Business|Furniture|Tables|Jumbo Box|Bretford CR8500 Series Meeting Room Furniture|0.6|United States|East|Maine|Sanford|4073|2015-03-14|2015-03-15|-969.0483660000001|2|810.47|89433
23840|Low|0.09|7.64|5.83|995|Lloyd Spencer|Regular Air|Small Business|Office Supplies|Paper|Wrap Bag|"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"|0.36|United States|East|Maine|West Scarborough|4070|2015-05-10|2015-05-15|4.032000000000004|9|72.83|89434
22639|Low|0.08|67.84|0.99|997|Phillip Pollard|Regular Air|Small Business|Office Supplies|Appliances|Small Box|Fellowes Command Center 5-outlet power strip|0.58|United States|East|New Jersey|Bayonne|7002|2015-01-24|2015-01-29|-23.6344|1|63.66|89431
19003|High|0.08|45.19|1.99|999|Rita Barton|Regular Air|Small Business|Technology|Computer Peripherals|Small Pack|Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus|0.55|United States|East|New Jersey|Ridgewood|7450|2015-03-14|2015-03-15|-71.83|3|127.22|89433
19002|High|0.03|33.98|19.99|1000|Lynn Bell|Regular Air|Small Business|Furniture|Office Furnishings|Small Box|"Linden® 12"" Wall Clock With Oak Frame"|0.55|United States|East|Vermont|Bennington|5201|2015-03-14|2015-03-15|-0.7400000000000091|12|432.44|89433
18529|High|0.01|3.15|0.49|1008|Priscilla Frank|Regular Air|Home Office|Office Supplies|Labels|Small Box|Self-Adhesive Removable Labels|0.37|United States|East|Maine|Gorham|4038|2015-05-25|2015-05-27|17.5053|8|25.37|88371
18886|High|0.1|550.98|45.7|1009|Kristin George|Delivery Truck|Corporate|Furniture|Tables|Jumbo Box|Chromcraft Bull-Nose Wood Oval Conference Tables & Bases|0.71|United States|East|Maine|Saco|4072|2015-06-19|2015-06-21|818.546175|14|6963.67|88372
18921|Critical|0.02|39.06|10.55|1023|Glen Newman|Regular Air|Small Business|Office Supplies|Binders and Binder Accessories|Small Box|Ibico Recycled Linen-Style Covers|0.37|United States|East|Pennsylvania|Wilkinsburg|15221|2015-05-15|2015-05-15|442.0899|16|640.71|88633
18922|Critical|0.1|37.7|2.99|1023|Glen Newman|Regular Air|Small Business|Office Supplies|Binders and Binder Accessories|Small Box|Vinyl Sectional Post Binders|0.35|United States|East|Pennsylvania|Wilkinsburg|15221|2015-05-15|2015-05-16|455.124|18|659.6|88633
21402|Not Specified|0.08|65.99|5.92|1026|Eugene Kerr|Regular Air|Small Business|Technology|Telephones and Communication|Small Box|i500plus|0.58|United States|East|New York|Central Islip|11722|2015-02-07|2015-02-07|624.4016399999999|22|1137.6|89005
20872|High|0.1|5.98|3.85|1026|Eugene Kerr|Regular Air|Small Business|Technology|Computer Peripherals|Small Pack|"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack"|0.68|United States|East|New York|Central Islip|11722|2015-05-29|2015-05-30|18.92200000000001|26|151.55|89008
20873|High|0.07|2.61|0.5|1026|Eugene Kerr|Regular Air|Small Business|Office Supplies|Labels|Small Box|Avery 494|0.39|United States|East|New York|Central Islip|11722|2015-05-29|2015-06-01|39.3507|22|57.03|89008
22662|High|0.1|73.98|4.0|1027|Brian Bennett|Regular Air|Small Business|Technology|Computer Peripherals|Small Box|Keytronic French Keyboard|0.79|United States|East|New York|Cheektowaga|14225|2015-03-12|2015-03-13|-229.87|5|347.23|89004
22663|High|0.05|51.98|10.17|1027|Brian Bennett|Regular Air|Small Business|Technology|Office Machines|Medium Box|Canon MP25DIII Desktop Whisper-Quiet Printing Calculator|0.37|United States|East|New York|Cheektowaga|14225|2015-03-12|2015-03-13|329.9787|9|478.23|89004
24325|Medium|0.07|7.08|2.35|1028|Marguerite Rodgers|Express Air|Small Business|Office Supplies|Pens & Art Supplies|Wrap Bag|SANFORD Major Accent™ Highlighters|0.47|United States|East|New York|Commack|11725|2015-03-29|2015-03-30|30.49|13|93.82|89006
23398|Not Specified|0.05|83.1|6.13|1028|Marguerite Rodgers|Express Air|Small Business|Technology|Computer Peripherals|Small Box|Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray|0.45|United States|East|New York|Commack|11725|2015-05-08|2015-05-09|1152.5277|20|1670.33|89007
21959|Critical|0.07|125.99|2.5|1035|Kent Burton|Regular Air|Home Office|Technology|Telephones and Communication|Small Box|i2000|0.6|United States|East|Ohio|Delaware|43015|2015-03-13|2015-03-13|-604.4060000000001|1|100.59|90710
21960|Critical|0.03|99.99|19.99|1036|Jessica Huffman|Regular Air|Home Office|Technology|Computer Peripherals|Small Box|US Robotics 56K V.92 External Faxmodem|0.52|United States|East|Ohio|Dublin|43017|2015-03-13|2015-03-14|293.66|6|598.38|90710
24711|High|0.0|6.68|5.66|1047|Gayle Pearson|Regular Air|Home Office|Office Supplies|Paper|Small Box|Xerox 1923|0.37|United States|East|Massachusetts|Boston|2109|2015-02-27|2015-02-28|-40.0088|23|157.78|89389
26200|Medium|0.09|138.75|52.42|1062|Willie Robinson|Delivery Truck|Small Business|Furniture|Tables|Jumbo Box|Balt Split Level Computer Training Table|0.74|United States|East|New York|Coram|11727|2015-03-24|2015-03-25|-335.317125|6|659.42|91354
25979|Low|0.04|22.38|15.1|1062|Willie Robinson|Regular Air|Small Business|Office Supplies|Binders and Binder Accessories|Small Box|Avery Flip-Chart Easel Binder, Black|0.38|United States|East|New York|Coram|11727|2015-05-30|2015-06-07|16.02180000000001|18|403.53|91355
25981|Low|0.06|17.78|5.03|1062|Willie Robinson|Regular Air|Small Business|Furniture|Office Furnishings|Small Box|"Seth Thomas 13 1/2"" Wall Clock"|0.54|United States|East|New York|Coram|11727|2015-05-30|2015-06-02|38.0673|3|55.17|91355
22685|Not Specified|0.01|150.89|60.2|1072|Marion Owens|Delivery Truck|Corporate|Furniture|Chairs & Chairmats|Jumbo Drum|Global Leather & Oak Executive Chair, Burgundy|0.77|United States|East|Pennsylvania|Bethlehem|18018|2015-03-27|2015-03-30|-505.76|3|473.53|89631
18047|Not Specified|0.05|7.64|5.83|1085|Ted Dunlap|Regular Air|Home Office|Office Supplies|Paper|Wrap Bag|"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"|0.36|United States|East|New York|Deer Park|11729|2015-01-05|2015-01-06|-40.2752|6|47.18|86122
25279|High|0.04|9.06|9.86|1085|Ted Dunlap|Regular Air|Home Office|Office Supplies|Paper|Small Box|Southworth 25% Cotton Linen-Finish Paper & Envelopes|0.4|United States|East|New York|Deer Park|11729|2015-04-24|2015-04-25|-53.25|3|30.87|86123
23104|Not Specified|0.06|30.42|8.65|1085|Ted Dunlap|Regular Air|Corporate|Technology|Computer Peripherals|Small Box|Fellowes Internet Keyboard, Platinum|0.74|United States|East|New York|Deer Park|11729|2015-05-13|2015-05-15|-159.25|10|309.05|86124
23105|Not Specified|0.02|37.94|5.08|1085|Ted Dunlap|Regular Air|Corporate|Office Supplies|Paper|Wrap Bag|Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate|0.38|United States|East|New York|Deer Park|11729|2015-05-13|2015-05-14|206.517|8|299.3|86124
25280|High|0.04|14.27|7.27|1086|Leon Peele|Regular Air|Home Office|Office Supplies|Binders and Binder Accessories|Small Box|GBC Laser Imprintable Binding System Covers, Desert Sand|0.38|United States|East|New York|Dix Hills|11746|2015-04-24|2015-04-25|2.125|3|45.24|86123
3847|Not Specified|0.05|328.14|91.05|1104|Timothy Ross|Delivery Truck|Home Office|Office Supplies|Appliances|Jumbo Drum|Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black|0.57|United States|East|New York|New York City|10282|2015-04-10|2015-04-11|772.04|29|9492.92|27456
18211|High|0.09|160.98|35.02|1124|Randy Jiang|Delivery Truck|Small Business|Furniture|Bookcases|Jumbo Box|Rush Hierlooms Collection Rich Wood Bookcases|0.72|United States|East|Connecticut|Norwich|6360|2015-06-20|2015-06-21|-229.93|18|2653.02|87016
4501|Low|0.04|8.6|6.19|1129|Pam Patton|Regular Air|Home Office|Office Supplies|Binders and Binder Accessories|Small Box|Avery Printable Repositionable Plastic Tabs|0.38|United States|East|Massachusetts|Boston|2118|2015-02-16|2015-02-23|-63.8135|37|311.66|32037
4502|Low|0.07|699.99|24.49|1129|Pam Patton|Regular Air|Home Office|Technology|Copiers and Fax|Large Box|Canon Imageclass D680 Copier / Fax|0.54|United States|East|Massachusetts|Boston|2118|2015-02-16|2015-02-20|325.29|15|9862.51|32037
6891|Not Specified|0.05|5.78|7.64|1129|Pam Patton|Express Air|Corporate|Office Supplies|Paper|Small Box|HP Office Recycled Paper (20Lb. and 87 Bright)|0.36|United States|East|Massachusetts|Boston|2118|2015-03-29|2015-03-31|-116.05|29|177.41|49125
1917|Medium|0.02|7.64|1.39|1129|Pam Patton|Regular Air|Home Office|Office Supplies|Envelopes|Small Box|"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"|0.36|United States|East|Massachusetts|Boston|2118|2015-05-21|2015-05-23|117.38|52|406.91|13735
5568|Low|0.03|30.98|6.5|1129|Pam Patton|Regular Air|Corporate|Technology|Computer Peripherals|Small Box|Logitech Internet Navigator Keyboard|0.79|United States|East|Massachusetts|Boston|2118|2015-06-13|2015-06-17|-144.2|44|1332.09|39430
8099|Low|0.02|4.98|6.07|1129|Pam Patton|Regular Air|Home Office|Office Supplies|Paper|Small Box|Xerox 1897|0.36|United States|East|Massachusetts|Boston|2118|2015-01-26|2015-01-28|-46.92|19|105.5|57794
25179|Low|0.05|7.59|4.0|1151|Edna Huang|Regular Air|Corporate|Furniture|Office Furnishings|Wrap Bag|Master Giant Foot® Doorstop, Safety Yellow|0.42|United States|East|Massachusetts|South Hadley|1075|2015-06-09|2015-06-09|6.0927|1|8.83|91344
20212|High|0.06|175.99|8.99|1156|Edith Forbes|Regular Air|Consumer|Technology|Telephones and Communication|Small Box|2180|0.57|United States|East|Massachusetts|Tewksbury|1876|2015-02-14|2015-02-15|48.47148|7|1013.84|90855
20897|High|0.04|100.98|35.84|1159|Arlene Weeks|Delivery Truck|Consumer|Furniture|Bookcases|Jumbo Box|Bush Westfield Collection Bookcases, Fully Assembled|0.62|United States|East|New Jersey|Union City|7086|2015-05-20|2015-05-21|-152.76|1|110.75|90854
18860|Not Specified|0.09|9.78|1.39|1170|Jessie Houston|Regular Air|Consumer|Office Supplies|Envelopes|Small Box|"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box"|0.39|United States|East|Delaware|Newark|19711|2015-06-02|2015-06-03|125.2074|19|181.46|87520
18861|Not Specified|0.0|200.99|8.08|1170|Jessie Houston|Regular Air|Consumer|Technology|Telephones and Communication|Small Box|5125|0.59|United States|East|Delaware|Newark|19711|2015-06-02|2015-06-04|281.5344|6|1076.3|87520
19553|Low|0.03|28.53|1.49|1191|John Morse|Regular Air|Small Business|Office Supplies|Binders and Binder Accessories|Small Box|Lock-Up Easel 'Spel-Binder'|0.38|United States|East|Connecticut|New Britain|6050|2015-06-28|2015-07-01|59.44049999999999|3|88.84|87587
830|Low|0.03|10.64|5.16|1193|Louis Parrish|Regular Air|Consumer|Furniture|Office Furnishings|Small Box|Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry|0.57|United States|East|District of Columbia|Washington|20016|2015-06-17|2015-06-22|14.48|63|696.96|5984
831|Low|0.03|7.96|4.95|1193|Louis Parrish|Regular Air|Consumer|Furniture|Office Furnishings|Small Box|Staples Plastic Wall Frames|0.41|United States|East|District of Columbia|Washington|20016|2015-06-17|2015-06-19|22.25|17|149.41|5984
4131|High|0.05|52.4|16.11|1193|Louis Parrish|Regular Air|Consumer|Office Supplies|Binders and Binder Accessories|Small Box|Ibico Laser Imprintable Binding System Covers|0.39|United States|East|District of Columbia|Washington|20016|2015-02-25|2015-02-27|592.5265|85|4556.63|29350
4133|High|0.05|36.55|13.89|1193|Louis Parrish|Express Air|Consumer|Office Supplies|Pens & Art Supplies|Wrap Bag|Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set|0.41|United States|East|District of Columbia|Washington|20016|2015-02-25|2015-02-26|232.8|83|2948.61|29350
5468|Not Specified|0.03|5.98|1.49|1193|Louis Parrish|Regular Air|Small Business|Office Supplies|Binders and Binder Accessories|Small Box|Avery Hanging File Binders|0.39|United States|East|District of Columbia|Washington|20016|2015-05-01|2015-05-03|38.08|85|517.85|38852
1552|Low|0.09|49.99|19.99|1193|Louis Parrish|Regular Air|Small Business|Technology|Computer Peripherals|Small Box|Zoom V.92 USB External Faxmodem|0.41|United States|East|District of Columbia|Washington|20016|2015-06-28|2015-06-30|-17.03|48|2373.32|11206
1553|Low|0.03|28.53|1.49|1193|Louis Parrish|Regular Air|Small Business|Office Supplies|Binders and Binder Accessories|Small Box|Lock-Up Easel 'Spel-Binder'|0.38|United States|East|District of Columbia|Washington|20016|2015-06-28|2015-07-01|39.627|11|325.73|11206
19358|High|0.08|355.98|58.92|1197|Grace McNeill Hunt|Delivery Truck|Small Business|Furniture|Chairs & Chairmats|Jumbo Drum|Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms|0.64|United States|East|Massachusetts|Sudbury|1776|2015-03-18|2015-03-20|103.83|4|1350.94|87583
22132|High|0.1|15.14|4.53|1199|Edward Lamm|Regular Air|Consumer|Office Supplies|Storage & Organization|Small Box|Eldon® Gobal File Keepers|0.81|United States|East|New Hampshire|Nashua|3060|2015-02-25|2015-02-28|-24.8976|5|75.17|87585
22131|High|0.05|52.4|16.11|1200|Beth English|Regular Air|Consumer|Office Supplies|Binders and Binder Accessories|Small Box|Ibico Laser Imprintable Binding System Covers|0.39|United States|East|New Jersey|Elmwood Park|7407|2015-02-25|2015-02-27|776.7743999999999|21|1125.76|87585
22133|High|0.05|36.55|13.89|1202|Faye Wolf|Express Air|Consumer|Office Supplies|Pens & Art Supplies|Wrap Bag|Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set|0.41|United States|East|New Jersey|South Orange|7079|2015-02-25|2015-02-26|344.544|21|746.03|87585
19552|Low|0.09|49.99|19.99|1203|Judy Merritt|Regular Air|Small Business|Technology|Computer Peripherals|Small Box|Zoom V.92 USB External Faxmodem|0.41|United States|East|Rhode Island|Cranston|2920|2015-06-28|2015-06-30|-8.515|12|593.33|87587
7632|Medium|0.09|130.98|30.0|1217|Billy Perry Browning|Delivery Truck|Small Business|Furniture|Chairs & Chairmats|Jumbo Drum|Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum|0.78|United States|East|Massachusetts|Boston|2112|2015-04-28|2015-05-01|-421.76|41|5258.94|54595
25631|Medium|0.02|8.34|2.64|1226|Ken Cash|Regular Air|Small Business|Office Supplies|Scissors, Rulers and Trimmers|Small Pack|Acme® Elite Stainless Steel Scissors|0.59|United States|East|Rhode Island|Pawtucket|2861|2015-04-28|2015-04-30|6.79|8|66.74|90800
25632|Medium|0.09|130.98|30.0|1227|Elsie Hwang|Delivery Truck|Small Business|Furniture|Chairs & Chairmats|Jumbo Drum|Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum|0.78|United States|East|Vermont|South Burlington|5403|2015-04-28|2015-05-01|-421.76|10|1282.67|90800
7810|Medium|0.0|7.1|6.05|1228|Hazel Jennings|Regular Air|Small Business|Office Supplies|Binders and Binder Accessories|Small Box|"Wilson Jones Hanging View Binder, White, 1"""|0.39|United States|East|Pennsylvania|Philadelphia|19140|2015-02-16|2015-02-17|-60.145|28|208.83|55874
7811|Medium|0.01|4.98|4.62|1228|Hazel Jennings|Express Air|Small Business|Technology|Computer Peripherals|Small Pack|"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack"|0.64|United States|East|Pennsylvania|Philadelphia|19140|2015-02-16|2015-02-18|-111.72|41|228.3|55874
7812|Medium|0.06|5.68|1.39|1228|Hazel Jennings|Regular Air|Small Business|Office Supplies|Envelopes|Small Box|Staples Standard Envelopes|0.38|United States|East|Pennsylvania|Philadelphia|19140|2015-02-16|2015-02-16|33.01|24|129.53|55874
5117|High|0.1|22.38|15.1|1246|Lois Hansen|Regular Air|Home Office|Office Supplies|Binders and Binder Accessories|Small Box|Avery Flip-Chart Easel Binder, Black|0.38|United States|East|New York|New York City|10009|2015-04-05|2015-04-06|-107.5135|26|564.98|36452
5118|High|0.04|6.98|2.83|1246|Lois Hansen|Regular Air|Home Office|Furniture|Office Furnishings|Small Pack|G.E. Halogen Desk Lamp Bulbs|0.37|United States|East|New York|New York City|10009|2015-04-05|2015-04-07|46.01|18|129.48|36452
6581|Low|0.03|256.99|11.25|1246|Lois Hansen|Regular Air|Home Office|Technology|Computer Peripherals|Small Box|Hayes Optima 56K V.90 Internal Voice Modem|0.51|United States|East|New York|New York City|10009|2015-05-22|2015-05-22|1489.8|32|8216.28|46853
4125|Low|0.1|238.4|24.49|1282|Dana Sharpe|Regular Air|Small Business|Furniture|Chairs & Chairmats|Large Box|Safco Contoured Stacking Chairs||United States|East|Pennsylvania|Philadelphia|19134|2015-01-24|2015-01-26|460.676|30|6654.39|29319
4126|Low|0.03|199.99|24.49|1282|Dana Sharpe|Express Air|Small Business|Technology|Copiers and Fax|Large Box|Canon PC-428 Personal Copier|0.46|United States|East|Pennsylvania|Philadelphia|19134|2015-01-24|2015-01-26|393.42|21|4429.69|29319
3004|Low|0.0|22.38|15.1|1340|Marie Bass|Express Air|Home Office|Office Supplies|Binders and Binder Accessories|Small Box|Avery Flip-Chart Easel Binder, Black|0.38|United States|East|New York|New York City|10170|2015-02-10|2015-02-17|-52.647|29|682.68|21636
3005|Low|0.07|5.98|4.69|1340|Marie Bass|Regular Air|Home Office|Office Supplies|Storage & Organization|Small Box|"Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"|0.68|United States|East|New York|New York City|10170|2015-02-10|2015-02-15|-24.44|11|73.44|21636
3006|Low|0.02|55.99|3.3|1340|Marie Bass|Regular Air|Home Office|Technology|Telephones and Communication|Small Pack|Accessory24|0.59|United States|East|New York|New York City|10170|2015-02-10|2015-02-10|366.507|63|2997.07|21636
3431|Not Specified|0.07|3.98|0.83|1340|Marie Bass|Regular Air|Home Office|Office Supplies|Pens & Art Supplies|Wrap Bag|Fluorescent Highlighters by Dixon|0.51|United States|East|New York|New York City|10170|2015-06-06|2015-06-09|27.38|76|282.85|24455
21005|Low|0.07|5.98|4.69|1341|Edward Bynum|Regular Air|Home Office|Office Supplies|Storage & Organization|Small Box|"Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"|0.68|United States|East|Pennsylvania|Chambersburg|17201|2015-02-10|2015-02-15|-12.7088|3|20.03|91244
21430|Not Specified|0.0|20.89|1.99|1341|Edward Bynum|Regular Air|Home Office|Technology|Computer Peripherals|Small Pack|IBM 80 Minute CD-R Spindle, 50/Pack|0.48|United States|East|Pennsylvania|Chambersburg|17201|2015-06-06|2015-06-08|-5.295|4|84.56|91245
21431|Not Specified|0.07|3.98|0.83|1341|Edward Bynum|Regular Air|Home Office|Office Supplies|Pens & Art Supplies|Wrap Bag|Fluorescent Highlighters by Dixon|0.51|United States|East|Pennsylvania|Chambersburg|17201|2015-06-06|2015-06-09|41.07|19|70.71|91245
